11/03/2025,01-2503-00272,25.03.039.01,SLC-00761-03RRD-01,10/03/2025,17/03/2025,SLC-00761-03RRD-01-3b,,901529873,RR DONNELLEY ASIA PRINTING SOLUTIONS LIMITED,Tay 3 EE34-04602-D (16 trang),1,,Nội dung theo maket. Màu theo EE034-04602-C (Mã SP: SLM-00714RRD-01). Mã JDE: 901529873,"Nội dung theo maket. Màu và quy cách theo EE034-04602-C => Xưởng in duyệt màu khi in 
- Hàng không được thiếu số lượng","1,600",0,"2,000","4,200",400,110.00%,1400,73,73,0,478,-347,3,1/1 trở khác,Nhóm 4,Couches Art paper Matt UPM FSC Mix credit ĐL64/K700mm,64,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
11/03/2025,01-2502-00159,25.02.029.22,SLM-00379CPC-04,11/02/2025,14/03/2025,SLM-00379CPC-04-6b,,H7-16-070225-H01815-C00783,Công ty cổ phần dược phẩm CPC1 Hà Nội,Hộp Ambroxen 4 vỉ x 5 ống 5ml,4,,"Sửa nội dung, mã code H7-16-070225-H01815-C00783","Sửa nội dung theo ECn số 6342
- mã code H7-16-070225-H01815-C00783
- H mua giấy 13/2","10,500",0,"10,500","12,060",170,15.00%,2010,110,45,85,655,-508,6,5,Nhóm 2,Ivory NingBo,400,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
11/03/2025,01-2503-00005,25.03.003.01,SLM-00344DGN-03,03/03/2025,14/03/2025,SLM-00344DGN-03-6b,,01-05/02/2025,Công ty cổ phần nghiên cứu và sản xuất dược phẩm Meracine,Hộp Dung dịch vệ sinh và dưỡng mắt Eyefresh+ (Lọ 300ml),3,,"Sửa nội dung. Thêm dấu ""+"" vào tên sản phẩm. Nội dung theo BXN 01-05/02/2025. Tên cũ của sản phẩm là Hộp EyeFresh lọ 300ml","Sửa nội dung. Thêm dấu ""+"" vào tên sản phẩm theo ECN số 6292
- . Nội dung theo BXN 01-05/02/2025. 
- Tên cũ của sản phẩm là Hộp EyeFresh lọ 300ml
- H mua giấy 13/3 ( Xả hết tồn thiếu xả giấy mới về)","60,000",0,"60,000","65,400",250,9.00%,10900,57,57,182,728,-534,6,4,Nhóm 2,Ivory NingBo,350,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
11/03/2025,01-2503-00096,25.03.012.01,SLM-00048SHC-01,06/03/2025,14/03/2025,SLM-00048SHC-01-8b,,0,Công ty Cổ phần Tập đoàn Dược phẩm và Thương Mại Sohaco,Hộp Fysoline xanh,1,,Như mẫu đã in. Tên khách hàng cũ là Công ty cổ phần dược phẩm Soha Vimex. Tên cũ của sản phẩm là Hộp Fysoline xanh 20 ống 5ml,"Nội dung và màu Như mẫu đã in. 
- Tên khách hàng cũ là Công ty cổ phần dược phẩm Soha Vimex. Tên cũ của sản phẩm là Hộp Fysoline xanh 20 ống 5ml
- Hàng không được thiếu Số lượng
- H mua giấy 11/3","85,000",0,"85,000","88,960",250,5.00%,11120,90,30,158,863,-519,8,4,Nhóm 2,Ivory NingBo,400,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
11/03/2025,01-2503-00147,25.03.022.01,SLM-00001SHC-02,07/03/2025,15/03/2025,SLM-00001SHC-02-4b,,0,Công ty cổ phần dược phẩm Soha Vimex,Hộp nước tắm thảo dược Sachi 250ml,2,,Như lô gần nhất.,"Như lô gần nhất.
- H mua giấy 12/3","33,000",1800,"31,200","33,600",270,8.00%,8400,75,45,165,-513,479,4,5,Nhóm 2,Ivory NingBo,400,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
11/03/2025,01-2503-00268,25.03.035.06,SLC-00700RRD-01,10/03/2025,20/03/2025,SLC-00700RRD-01-64b,,0,RR DONNELLEY ASIA PRINTING SOLUTIONS LIMITED,Hang tab 23-013563 Raspite box,1,,Số JDE mới: 911620896 (JDE cũ: 911612091 ). Sửa tên sp là: 23-013563 Raspite SB NKET Box (Tên sp cũ: 23-013563 Raspite box ). Làm mẫu cùng đơn hàng. Yêu cầu 30 pcs đẹp.,Nội dung và màu như cũ,"2,500",0,"2,500","25,600",120,924.00%,400,72,29,0,-642,443,64,1,Nhóm 4,Ivory Chenming có FSC mix 70%,400,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00097,25.03.013.01,SLM-00685RRD-02,06/03/2025,11/03/2025,SLM-00685RRD-02-1b,Mẫu kèm hàng,911618610,RR DONNELLEY ASIA PRINTING SOLUTIONS LIMITED,23-011783-02-Outer Box-Ring-Groundhog,2,,Thêm ES mark + đổi sang mực đen. AW thay đổi. Số JDE là: 911618610 (JDE cũ: 911608048). Làm mẫu cùng đơn hàng. Cần 20 pcs đẹp.,"Thêm ES mark + đổi sang mực đen theo ECN số 6352 . AW thay đổi. Số JDE là: 911618610 (JDE cũ: 911608048)
- Nội dung theo maket, màu theo file thiết kế=> Xưởng in duyệt màu khi in 
- Làm mẫu cùng đơn hàng.=> Cần 20 pcs đẹp và 5.000 cái để giao cho khách 
- SL hao phí trên đã bao gồm 600t duyệt màu và làm mẫu 
- Gọi kỹ thật kiểm tra giấy trước khi cấp cho xả xén 
- H mua giấy 12/3 ( Xả hết tồn thiếu xả giấy mới về)","5,000",0,"5,000","6,500",700,30.00%,6500,146,136,269,608,-578,1,1,Nhóm 4,Giấy Kraft Brow Lee&Man có FSC Mix 70%,230,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00225,25.03.010.05,SLM-00120HNA-03,10/03/2025,17/03/2025,SLM-00120HNA-03-20b,,0,Công ty TNHH Dược Phẩm Hoa Linh Hà Nam,Hộp kem đánh răng Ngọc Châu chuyên gia 20g,3,,Như lô gần nhất. Mã hàng 96/22/CBMP-Hna,"Như lô gần nhất. Mã hàng 96/22/CBMP-Hna
- H mua giấy 12/3","300,000",0,"300,000","310,000",250,3.00%,15500,33,25,100,-724,524,20,4,Nhóm 3,Ivory NingBo,300,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00275,YCM.7868,SLM-00098cpc-04,10/03/2025,15/03/2025,SLM-00098cpc-04-6b,Mẫu,H4-22-170225-H02052-C00783,Công ty cổ phần dược phẩm CPC1 Hà Nội,Hộp Enfanshield 1 lọ 150ml XK Cambodia,4,,-,"Như lô gần nhất=> Xưởng in duyệt màu khi in
- Cần 6 bộ mẫu",-,0,18,"2,700",,14900.00%,450,57,57,136,728,-442,6,5,Nhóm 2,Ivory Ningbo,350,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00276,25.03.032.02,SLM-00065INH-02,10/03/2025,15/03/2025,SLM-00065INH-02-9b,,0,Công Ty TNHH In Nhật Hàn,Label DYNJP2003S,2,,Sửa số lot: 28725030006. Ngày sản xuất 25/03/2025,"Ra bản mới Sửa số lot: 28725030006. Ngày sản xuất 25/03/2025 theo ECN số 6366
- Hàng không được thiếu số lượng
- Số lượng trên đã bao gồm số tờ in CẤP THÊM 50 TỜ ĐỂ LẤY 20 MẪU MÀU CHUẨN. ĐỐC CÔNG XƯỞNG IN DUYỆT ĐỂ LẤY MẪU MÀU CẤP CHO PHÒNG KỸ THUẬT","30,006",0,"30,006","32,310",200,8.00%,3590,216,140,0,-672,444,9,2,Nhóm 2,Bãi bằng (GI) ĐT84,58,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00277,25.03.032.03,SLM-00055INH-02,10/03/2025,15/03/2025,SLM-00055INH-02-9b,,0,Công Ty TNHH In Nhật Hàn,Label DYNJP2401,2,,Sửa số lot: 28725030003. Ngày sản xuất 26/03/2025. Tên cũ của sản phẩm là Label DYNJP2401V,"Ra bản mới Sửa số lot: 28725030003. Ngày sản xuất 26/03/2025 theo ECN số 6367
- Tên cũ của sản phẩm là Label DYNJP2401V
- Hàng không được thiếu số lượng
- Số lượng trên đã bao gồm số tờ in CẤP THÊM 50 TỜ ĐỂ LẤY 20 MẪU MÀU CHUẨN. ĐỐC CÔNG XƯỞNG IN DUYỆT ĐỂ LẤY MẪU MÀU CẤP CHO PHÒNG KỸ THUẬT","20,736",0,"20,736","22,770",180,10.00%,2530,216,140,0,-666,444,9,2,Nhóm 2,Bãi bằng (GI) ĐT84,58,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00278,25.03.032.04,SLM-00060INH-02,10/03/2025,15/03/2025,SLM-00060INH-02-9b,,0,Công Ty TNHH In Nhật Hàn,Label DYNJP2402,2,,Sửa số lot: 28725030004. Ngày sản xuất 28/03/2025. Tên cũ của sản phẩm là Label DYNJP2402V,"Ra bản mới Sửa số lot: 28725030004. Ngày sản xuất 28/03/2025 theo ECN số 6368
- Tên cũ của sản phẩm là Label DYNJP2402V
- Hàng không được thiếu số lượng
- Số lượng trên đã bao gồm số tờ in CẤP THÊM 50 TỜ ĐỂ LẤY 20 MẪU MÀU CHUẨN. ĐỐC CÔNG XƯỞNG IN DUYỆT ĐỂ LẤY MẪU MÀU CẤP CHO PHÒNG KỸ THUẬT","36,720",0,"36,720","39,150",200,7.00%,4350,216,140,0,-666,444,9,2,Nhóm 2,Bãi bằng (GI) ĐT84,58,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00279,25.03.032.01,SLM-00064INH-02,10/03/2025,15/03/2025,SLM-00064INH-02-9b,,0,Công Ty TNHH In Nhật Hàn,Label DYNJP2001S,2,,Sửa số lot: 28725030001. Ngày sản xuất 17/03/2025,"Ra bản mới Sửa số lot: 28725030001. Ngày sản xuất 17/03/2025. Ngày sản xuất 28/03/2025 theo ECN số 6365
- Hàng không được thiếu số lượng
- Số lượng trên đã bao gồm số tờ in CẤP THÊM 50 TỜ ĐỂ LẤY 20 MẪU MÀU CHUẨN. ĐỐC CÔNG XƯỞNG IN DUYỆT ĐỂ LẤY MẪU MÀU CẤP CHO PHÒNG KỸ THUẬT
- H mua giấy 12/3","130,560",0,"130,560","133,650",260,2.00%,14850,216,140,0,-672,444,9,2,Nhóm 2,Bãi bằng (GI) ĐT84,58,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00280,25.03.040.06,SLM-00085TPC-02,10/03/2025,20/03/2025,SLM-00085TPC-02-10b,,HY-15/VN-T1-06-Th,CÔNG TY Cổ Phần TRAPHACO,Toa Stilux - 60 10 vỉ x 10 viên nén,2,,Như lô gần nhất,"""Ra bản mới in 10 bát do khổ cũ to quá khó in
- Nội dung và màu Như lô gần nhất
- Hàng không được thiếu số lượng
- Cũ in giấy Bãi Bằng (GI) DT92/ĐL60g/m2, lô này Kiên kỹ thuật OK sử dụng giấy Bãi Bằng (GV) ĐT92/ĐL58g/m2""","30,000",0,"30,000","32,200",180,7.00%,3220,165,100,0,526,-353,10,1/1 trở khác,Nhóm 2,Bãi Bằng (GI) ĐT92,60,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00281,25.03.040.04,SLM-00091TPC-01,10/03/2025,20/03/2025,SLM-00091TPC-01-10b,,HY-09/TM-T1-07-Th,CÔNG TY Cổ Phần TRAPHACO,Toa kem bôi da Levigatus 1 tuýp 20g,1,,Như lô gần nhất,"Như lô gần nhất
- Hàng không được thiếu số lượng","85,000",0,"85,000","87,000",130,2.00%,8700,190,120,0,-606,399,10,1,Nhóm 2,Bãi bằng ĐT92,60,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00282,25.03.040.08,SLM-00044TPC-02,10/03/2025,20/03/2025,SLM-00044TPC-02-12b,,HY-10/TN-T1-07-Th,CÔNG TY Cổ Phần TRAPHACO,Toa Nostravin 1 lọ x 8ml,2,,Như lô gần nhất,"Như lô gần nhất
- Hàng không được thiếu số lượng","135,000",0,"135,000","138,360",200,2.00%,11530,180,110,0,-670,376,12,1/1 trở khác,Nhóm 2,Bãi Bằng ĐT84,58,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00285,YCM.7869,SLM-00038CNC-03,10/03/2025,18/03/2025,SLM-00038CNC-03-6b,Mẫu,CNC-04/BĐ-H1-04,Công Ty Cổ Phần Công Nghệ Cao Traphaco,Hộp Hà thủ ô 5 vỉ x 20 viên bao đường,3,,-,"Sửa nội dung theo ECN số 6369
- Màu như cũ=> Xưởng in duyệt màu khi in
- Cần 6 bộ mẫu",-,0,27,"2,700",,9900.00%,450,73,42,125,-602,493,6,5,Nhóm 3,Duplex Hanson,350,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00190,25.03.029.01,SLM-00030DAB-01,08/03/2025,18/03/2025,SLM-00030DAB-01-12b,,0,Công ty TNHH Đại Bắc,Hộp sữa dưỡng ẩm cho bé 10g,1,,Sửa số lô: 010325-HSD:01/03/2028,"Ra bản mới Sửa số lô: 010325-HSD:01/03/2028 theo ECN số 6361
- Hàng không được thừa và không được thiếu số lượng","29,650",0,"29,650","33,600",250,13.00%,2800,30,30,105,638,-405,12,6,Nhóm 2,Ivory NingBo,350,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00192,25.03.027.18,SLM-00062DND-02,08/03/2025,10/03/2025,SLM-00062DND-02-30b,,0,Công ty TNHH Nam Dược,Nhãn biệt trữ đề can,2,,Như lô gần nhất. Tên cũ của sản phẩm là: Nhãn Biệt trữ(Đề can),"Như lô gần nhất. Tên cũ của sản phẩm là: Nhãn Biệt trữ(Đề can)
- Sử dụng giấy sắc để bắn bản và chỉnh màu
- H mua giấy 12/3","10,000",0,"10,000","14,700",145,47.00%,490,95,50,-,530,304,30,3,Nhóm 2,Đề can HPL-BL-OJI,0,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00194,25.03.027.07,SLM-00016DND-05,08/03/2025,24/03/2025,SLM-00016DND-05-10b,,0,Công ty TNHH Nam Dược,Hộp Bổ huyết ích não 5 vỉ,5,,Như lô gần nhất. Quy cách B3 ghi trên tai hộp. Tên cũ của sản phẩm là: Hộp Bổ huyết ích não 5 vỉ x 10 viên nang(mẫu mới 5 màu),"Như lô gần nhất. Quy cách B3 ghi trên tai hộp. 
- Tên cũ của sản phẩm là: Hộp Bổ huyết ích não 5 vỉ x 10 viên nang(mẫu mới 5 màu)
- H mua giấy 12/3 9 Xả hết tồn thiếu xả giấy mới về","53,000",0,"53,000","56,200",190,6.00%,5620,73,50,100,-881,532,10,5,Nhóm 2,Ivory NingBo,350,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00217,25.03.031.05,SLM-00134CPC-04,08/03/2025,25/03/2025,SLM-00134CPC-04-6b,,H5-22-120924-H02049-C00783,Công ty cổ phần dược phẩm CPC1 Hà Nội,Hộp Tigin gel - 1 tuýp 25 gam,4,,Như lô gần nhất. Mã khách H5-22-120924-H02049-C00783,"Như lô gần nhất. Mã khách H5-22-120924-H02049-C00783
- Cũ in giấy CM, lô này in giấy NB=> Chú ý in đúng màu và ra bản theo chế độ anh Tuấn chỉ định
- H mua giấy 12/3","9,000",0,"9,000","10,380",160,15.00%,1730,137,40,25,-570,465,6,4,Nhóm 2,Ivory ChenMing,350,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00286,25.03.040.05,SLM-00077TPC-02,10/03/2025,20/03/2025,SLM-00077TPC-02-8b,,HY-15/VN-H1-07-Th,CÔNG TY Cổ Phần TRAPHACO,Hộp Stilux - 60 10 vỉ x 10 viên nén,2,,Như lô gần nhất,"Như lô gần nhất
- Hàng không được thiếu số lượng","30,000",1440,"28,560","31,600",270,11.00%,3950,55,42,105,-696,426,8,6,Nhóm 3,Ivory Ningbo,300,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00290,25.02.067.33,SLM-00110DGN-05,,28/02/2025,SLM-00110DGN-05-18b,Bù,05-07/08/2024,Công ty cổ phần nghiên cứu và sản xuất dược phẩm Meracine,Toa dưỡng môi Esunvy (Tuýp 10g),5,,Như lô gần nhất. Nội dung theo BXN sôố 06-02/07/2024,"Như lô gần nhất. Nội dung theo BXN sôố 06-02/07/2024
- In bù LSX 01-2502-00451 = cần 10.000 cái","10,000",0,"10,000","12,960",150,30.00%,720,160,100,0,-610,496,18,4,Nhóm 2,Couches TQ - Nivea,80,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00273,25.03.035.04,SLM-00556RRD-03,11/03/2025,18/03/2025,SLM-00556RRD-03-4b,Mẫu kèm hàng,911620888,RR DONNELLEY ASIA PRINTING SOLUTIONS LIMITED,23-009363 Raspite SB NKET Insert,3,,Số JDE mới: 911620888 (JDE cũ: 911581758). Sửa tên sp là: 23-009363 Raspite SB NKET Insert (Tên sp cũ: 23-009363 Raspite Insert). Làm mẫu cùng đơn hàng. Yêu cầu 30 pcs đẹp.,"Thay đổi khuôn Bế mới và thay đổi Số JDE mới: 911620888 (JDE cũ: 911581758) theo ECN số 6377
- Sửa tên sp là: 23-009363 Raspite SB NKET Insert (Tên sp cũ: 23-009363 Raspite Insert). theo ECN số ....
- Làm mẫu cùng đơn hàng. => Cần 30 pcs đẹp và 2.500 hàng đẹp
- SL hao phí trên đã bao gồm duyệt và lấy mẫu
- Hàng không được thiếu số lượng","2,500",0,"2,500","3,600",50,44.00%,900,68,26,259,-774,499,4,0,Nhóm 4,Giấy Kraft nine Dragon FSC Mix 70%,300,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00274,25.03.035.05,SLM-00558RRD-02,11/03/2025,18/03/2025,SLM-00558RRD-02-3b,Mẫu kèm hàng,911620889,RR DONNELLEY ASIA PRINTING SOLUTIONS LIMITED,23-009375 Raspite SB KET Insert,2,,Số JDE mới: 911620889 (JDE cũ: 911581760 ). Sửa tên sp là: 23-009375 Raspite SB KET Insert (Tên sp cũ: 23-009375 Raspite Insert ). Làm mẫu cùng đơn hàng. Yêu cầu 30 pcs đẹp.,"Thay đổi Số JDE mới: 911620889 (JDE cũ: 911581760 ) theo ECN số 6378. 
- Sửa tên sp là: 23-009375 Raspite SB KET Insert (Tên sp cũ: 23-009375 Raspite Insert )
- Làm mẫu cùng đơn hàng. => Cần 30 pcs đẹp và 2.500 hàng đẹp 
- SL hao phí trên đã bao gồm duyệt và lấy mẫu 
-Hàng không được thiếu số lượng","2,500",0,"2,500","3,600",50,44.00%,1200,39,28,179,-735,409,3,0,Nhóm 4,Ivory ChenMing C1S có FSC mix credit,300,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00292,25.03.041.02,SLM-00085HAV-09,12/03/2025,17/03/2025,SLM-00085HAV-09-4b,,0,Công Ty TNHH Dược Hanvet,Hộp Hamcoli - forte 50g,9,,Như lô gần nhất,"Như lô gần nhất
- Cũ in giấy Hansol, lô này in giấy Hankuk=> Chú ý in đúng màu và ra bản theo chế độ anh Tuấn chỉ định
- Xả hết K840 thiếu ít xả K900 Quảng OK","10,000",0,"10,000","10,960",150,10.00%,2740,165,95,90,-833,549,4,3,Nhóm 2,Duplex Hanson,400,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00293,25.03.041.03,SLM-00258HAV-04,12/03/2025,17/03/2025,SLM-00258HAV-04-9b,,0,Công Ty TNHH Dược Hanvet,"Tấm bìa Hantox- 200, 5ml",4,,Như lô gần nhất,"Như lô gần nhất
- Xả K1200 ngược thớ khi in và gia công chú ý","50,000",0,"50,000","53,820",360,8.00%,5980,190,130,0,588,-414,9,4/4 trở khác,Nhóm 2,Ivory NingBo,300,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00295,25.03.042.02,SLM-00028HAV-04,12/03/2025,17/03/2025,SLM-00028HAV-04-15b,,0,Công Ty TNHH Dược Hanvet,Hộp Atropin 0.1% 20ml,4,,Như lô gần nhất. Chạy máy tự động,"Như lô gần nhất. Chạy máy tự động
-Xả hết K970 thiếu xả K1010 QUảng OK","50,000",0,"50,000","56,400",160,13.00%,3760,36,36,72,666,-476,15,4,Nhóm 2,Duplex Hanson,350,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00296,25.03.042.03,SLM-00230HAV-05,12/03/2025,17/03/2025,SLM-00230HAV-05-8b,,0,Công Ty TNHH Dược Hanvet,Hộp Tylosin 50 50ml,5,,"Thêm mã QR. Nội dung còn lại như cũ. Màu sắc, quy cách như lô in gần nhất. Chạy máy tự động","Ra bản mới Thêm mã QR theo ECN số 6371
- Nội dung còn lại như cũ. Màu sắc, quy cách như lô in gần nhất. 
- Chạy máy tự động","20,000",0,"20,000","21,600",150,8.00%,2700,45,45,82,-629,395,8,3,Nhóm 2,Duplex Hanson,350,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00297,25.03.042.01,SLM-00167HAV-04,12/03/2025,17/03/2025,SLM-00167HAV-04-8b,,0,Công Ty TNHH Dược Hanvet,Hộp Heartworm-shield size L (1 vỉ x 10 viên) (XK Korea),4,,Như lô gần nhất,"Như lô gần nhất
- Cấp hết ram thiếu xả K890","3,000",0,"3,000","4,800",180,60.00%,600,80,20,130,691,-438,8,5,Nhóm 2,Ivory NingBo,300,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00300,YCM.7797.1,SLM-00752RRD-01,12/03/2025,14/03/2025,SLM-00752RRD-01-2b,Mẫu,911620523,RR DONNELLEY ASIA PRINTING SOLUTIONS LIMITED,23-011552 Box Tungsten,1,,-,"Làm lại mẫu do bị NG
- Nội dung như cũ. Mã JDE: 911620523
- Màu theo mẫu khách gửi. màu PT1655C theo tiêu chuẩn khách hàng=>. Xưởng in duyệt màu khi in
- Chế bản ra phim phủ bóng mới
- In mực không dầu khoáng
- Phủ mờ mặt sau = keo AV207M, sử dụng lô Anilox 90 
- Phủ mờ chống xước = keo SD-5006, sử dụng lô Anilox 13
- Cần 30 pcs đẹp",-,0,30,"3,000",,9900.00%,1500,211,30,307,-738,532,2,6,Nhóm 4,Ivory Chenming C1S Zhanjiang có FSC mix credit,400,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00302,25.03.045.02,SLM-00009CNC-01,12/03/2025,23/03/2025,SLM-00009CNC-01-12b,,CNC-03/HC-T1-04,Công Ty Cổ Phần Công Nghệ Cao Traphaco,Toa hoàn điều kinh bổ huyết 10 túi x 5g,1,,Như lô gần nhất,"Như lô gần nhất
- Hàng không được thiếu số lượng
- H mua giấy 12/3","50,000",0,"50,000","51,960",110,4.00%,4330,250,110,0,-670,519,12,1,Nhóm 3,Bãi Bằng ĐT84,58,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00304,25.03.044.02,SLM-00112DGN-06,12/03/2025,19/03/2025,SLM-00112DGN-06-8b,,0,Công ty cổ phần nghiên cứu và sản xuất dược phẩm Meracine,Toa Gel Trị sẹo Esunvy 15g,6,18/3 Huyền KD báo huỷ,Sửa nội dung. Nội dung theo BXN 06-06/01/2025 có sửa chính tả,"Sửa nội dung theo ECN số 6364.
- Nội dung theo BXN 06-06/01/2025 có sửa chính tả","11,000",0,"11,000",0,160,-100.00%,0,180,120,0,-502,380,8,4/4 trở nó,Nhóm 2,Couches TQ - Nivea,80,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00298,25.03.043.01,SLM-00016APC-03,12/03/2025,18/03/2025,SLM-00016APC-02-8b,Mẫu kèm hàng,0,Công ty Cổ Phần Bao Bì APC,Vỏ phôi tô giấy 500cc mì Jin không cay,2,19/3 Huỷ thay = LSX khác do sửa maket,Sửa tăng cụm chữ hỗn hợp rau củ sấy khô cho to lên. Màu theo mẫu khách đã sang duyệt ver 02. Làm bộ mẫu theo đơn đặt hàng,"Sửa maket theo ECN số ...
- . Màu theo mẫu khách gửi, chi tiết khác theo file thiết kế=> Khách duyệt màu khi in. 
- Làm bộ mẫu theo đơn đặt hàng=> Cần 6 bộ mẫu và 20.000 cái đẹp
- SL hao phí trên đã bao gồm 500T duyệt màu và làm bộ mẫu
- Hàng ko được thiếu số lượng","20,000",0,"20,000",0,600,-100.00%,0,296,112,0,-582,520,8,5,Nhóm 3,Duplex Hanson,300,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00299,25.03.043.02,SLM-00007APC-03,12/03/2025,18/03/2025,SLM-00007APC-02-8b,Mẫu kèm hàng,0,Công ty Cổ Phần Bao Bì APC,Vỏ phôi Tô giấy 500cc mì Jin cay,2,19/3 Huỷ thay = LSX khác do sửa maket,Sửa tăng cụm chữ hỗn hợp rau củ sấy khô cho to lên. Màu theo mẫu khách đã sang duyệt ver 02. Làm bộ mẫu theo đơn đặt hàng,"Sửa maket theo ECN số ...
- . Màu theo mẫu khách gửi, chi tiết khác theo file thiết kế=> Khách duyệt màu khi in. 
- Làm bộ mẫu theo đơn đặt hàng=> Cần 6 bộ mẫu và 20.000 cái đẹp
- SL hao phí trên đã bao gồm 500T duyệt màu và làm bộ mẫu
- Hàng ko được thiếu số lượng","20,000",0,"20,000",0,600,-100.00%,0,296,112,0,-582,520,8,5,Nhóm 3,Duplex Hanson,300,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00307,25.02.097.07,SLM-00003NHH-05,08/03/2025,15/03/2025,SLM-00003NHH-05-10b,,0,Công ty Cổ Phần Dược phẩm Nam Hà,Hộp Clear Eye,5,,Sửa nội dung. Sửa số lô SX: 25101. Ngày SX: 20/03/2025. Hạn dùng 20/09/2027,"Ra bản mới Sửa nội dung. Sửa số lô SX: 25101. Ngày SX: 20/03/2025. Hạn dùng 20/09/2027 theo ECN số 6375 
- Cũ in giấy CM, lô này in giấy NB=> Chú ý in đúng màu và ra bản theo chế độ anh Tuấn chỉ định 
- Hàng không được thừa và không được thiếu số lượng","20,300",0,"20,300","22,580",165,11.00%,2258,65,22,80,-628,384,10,4,Nhóm 2,Ivory ChenMing,250,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00170,25.02.097.09,SLM-00016NHH-06,08/03/2025,15/03/2025,SLM-00016NHH-06-10b,,0,Công ty Cổ Phần Dược phẩm Nam Hà,Toa Clear Eye,6,,Sửa nội dung,"Ra bản mới Sửa nội dung theo ECN số 6376
- Hàng không được thiếu số lượng","20,300",0,"20,300","21,550",100,6.00%,2155,280,100,0,570,517,10,1/1 trở nó,Nhóm 2,Couches TQ - Nivea,80,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
12/03/2025,01-2503-00172,25.02.097.10,SLM-00028NHH-06,08/03/2025,15/03/2025,SLM-00028NHH-06-28b,,0,Công ty Cổ Phần Dược phẩm Nam Hà,Hộp Lydia Fine 1 vỉ x 28 viên,6,,Sửa nội dung. Sửa số lô SX 25101. Ngày SX 05/03/2025. Hạn dùng 05/03/2030,"Sửa nội dung và Sửa số lô SX 25101. Ngày SX 05/03/2025. Hạn dùng 05/03/2030 theo ECN số 6370
- In xong lệnh này giữ bản và thay bản date mới in tiếp lệnh 01-2503-00173
- Hàng không được thừa và không được thiếu số lượng
- Cũ in giấy CM, lô này in giấy NB=> Chú ý in đúng màu và ra bản theo chế độ anh Tuấn chỉ định","200,000",0,"200,000","209,160",195,5.00%,7470,58,14,102,-913,627,28,5,Nhóm 2,Ivory ChenMing,300,Xả-Xén-In-Láng-Bế-Dán-Đóng Thùng
